11:56:42,-106,1
11:56:42,-99,1
11:56:42,-86,1
11:56:42,81,1
11:56:42,39,1
11:56:42,-40,1
11:56:42,95,1
11:56:42,89,1
11:56:42,-246,1
11:56:42,-138,1
11:56:42,55,1
11:56:42,372,1
11:56:42,217,1
11:56:42,43,1
11:56:42,25,1
11:56:42,-95,1
11:56:42,131,1
11:56:42,21,1
11:56:42,12,1
11:56:42,89,1
11:56:42,192,1
11:56:42,146,1
11:56:42,13,1
11:56:42,-160,1
11:56:42,-215,1
11:56:42,-26,1
11:56:42,166,1
11:56:42,256,1
11:56:42,255,1
11:56:42,-60,1
11:56:42,-105,1
11:56:42,-413,1
11:56:42,-222,1
11:56:42,-21,1
11:56:42,-27,1
11:56:42,222,1
11:56:42,104,1
11:56:42,222,1
11:56:42,1,1
11:56:42,-40,1
11:56:42,-7,1
11:56:42,98,1
11:56:42,-93,1
11:56:42,-98,1
11:56:42,68,1
11:56:42,92,1
11:56:42,30,1
11:56:42,-144,1
11:56:42,-53,1
11:56:42,263,1
11:56:42,-12,1
11:56:42,-218,1
11:56:42,-222,1
11:56:42,-77,1
11:56:42,123,1
11:56:42,-85,1
11:56:42,30,1
11:56:42,126,1
11:56:42,-72,1
11:56:42,-295,1
11:56:42,-213,1
11:56:42,-43,1
11:56:42,209,1
11:56:42,217,1
11:56:42,221,1
11:56:42,110,1
11:56:42,-94,1
11:56:42,-69,1
11:56:42,-136,1
11:56:42,-113,1
11:56:42,-41,1
11:56:42,51,1
11:56:42,3,1
11:56:42,178,1
11:56:42,-136,1
11:56:42,-62,1
11:56:42,28,1
11:56:42,78,1
11:56:42,36,1
11:56:42,-90,1
11:56:42,-91,1
11:56:42,78,1
11:56:42,72,1
11:56:42,27,1
11:56:42,150,1
11:56:42,105,1
11:56:42,39,1
11:56:42,-175,1
11:56:42,-214,1
11:56:42,-6,1
11:56:42,191,1
11:56:42,95,1
11:56:42,158,1
11:56:42,-156,1
11:56:42,-110,1
11:56:42,-338,1
11:56:42,-205,1
11:56:42,15,1
11:56:42,118,1
11:56:42,174,1
11:56:42,139,1
11:56:42,126,1
11:56:42,36,1
11:56:42,-54,1
11:56:42,-99,1
11:56:42,126,1
11:56:42,-76,1
11:56:42,-57,1
11:56:42,124,1
11:56:42,120,1
11:56:42,34,1
11:56:42,-109,1
11:56:42,-42,1
11:56:42,166,1
11:56:42,-29,1
11:56:42,-256,1
11:56:42,-221,1
11:56:42,-41,1
11:56:42,126,1
11:56:42,-30,1
11:56:42,11,1
11:56:42,59,1
11:56:42,-22,1
11:56:42,-287,1
11:56:42,-67,1
11:56:42,-50,1
11:56:42,252,1
11:56:42,209,1
11:56:42,191,1
11:56:42,108,1
11:56:42,-157,1
11:56:42,-218,1
11:56:42,-94,1
11:56:42,-134,1
11:56:42,-41,1
11:56:42,29,1
11:56:42,-14,1
11:56:42,227,1
11:56:42,-78,1
11:56:42,-112,1
11:56:42,-10,1
11:56:42,73,1
11:56:42,-23,1
11:56:42,-98,1
11:56:42,58,1
11:56:42,288,1
11:56:42,26,1
11:56:42,-243,1
11:56:42,-264,1
11:56:42,-116,1
11:56:42,38,1
11:56:42,-27,1
11:56:42,15,1
11:56:42,92,1
11:56:42,4,1
11:56:42,-247,1
11:56:42,-87,1
11:56:42,-30,1
11:56:42,248,1
11:56:42,206,1
11:56:42,193,1
11:56:42,125,1
11:56:42,-134,1
11:56:42,-82,1
11:56:42,-121,1
11:56:42,-118,1
11:56:42,-71,1
11:56:42,36,1
11:56:42,2,1
11:56:42,176,1
11:56:42,-109,1
11:56:42,-71,1
11:56:42,59,1
