11:57:53,181,1
11:57:53,175,1
11:57:53,0,1
11:57:53,-282,1
11:57:53,-99,1
11:57:53,239,1
11:57:53,-24,1
11:57:53,-192,1
11:57:53,41,1
11:57:53,168,1
11:57:53,-12,1
11:57:53,-67,1
11:57:53,-59,1
11:57:53,132,1
11:57:53,84,1
11:57:53,-205,1
11:57:53,-271,1
11:57:53,-95,1
11:57:53,138,1
11:57:53,210,1
11:57:53,-161,1
11:57:53,-201,1
11:57:53,114,1
11:57:53,188,1
11:57:53,-54,1
11:57:53,-125,1
11:57:53,-7,1
11:57:53,134,1
11:57:53,-35,1
11:57:53,-251,1
11:57:53,-65,1
11:57:53,256,1
11:57:53,1,1
11:57:53,-170,1
11:57:53,33,1
11:57:53,168,1
11:57:53,0,1
11:57:53,-229,1
11:57:53,-66,1
11:57:53,271,1
11:57:53,-18,1
11:57:53,-393,1
11:57:53,106,1
11:57:53,381,1
11:57:53,-194,1
11:57:53,-330,1
11:57:53,155,1
11:57:53,234,1
11:57:53,-118,1
11:57:53,-258,1
11:57:53,141,1
11:57:53,321,1
11:57:53,-99,1
11:57:53,-213,1
11:57:53,58,1
11:57:53,69,1
11:57:53,-85,1
11:57:53,-102,1
11:57:53,-13,1
11:57:53,129,1
11:57:53,10,1
11:57:53,-153,1
11:57:53,-19,1
11:57:53,240,1
11:57:53,-11,1
11:57:53,-276,1
11:57:53,-43,1
11:57:53,209,1
11:57:53,54,1
11:57:53,-180,1
11:57:53,-44,1
11:57:53,290,1
11:57:53,49,1
11:57:53,-346,1
11:57:53,70,1
11:57:53,395,1
11:57:53,-131,1
11:57:53,-253,1
11:57:53,248,1
11:57:53,234,1
11:57:53,-203,1
11:57:53,-223,1
11:57:53,145,1
11:57:53,207,1
11:57:53,-133,1
11:57:53,-240,1
11:57:53,164,1
11:57:53,215,1
11:57:53,-49,1
11:57:53,-24,1
11:57:53,-13,1
11:57:53,45,1
11:57:53,49,1
11:57:53,-107,1
11:57:53,-95,1
11:57:53,186,1
11:57:53,26,1
11:57:53,-183,1
11:57:53,32,1
11:57:53,229,1
11:57:53,-73,1
11:57:53,-223,1
11:57:53,-18,1
11:57:53,159,1
11:57:53,-1,1
